var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var1(t)
0.36612022,0.3628959,0.3372881,0.38333333,0.35044014,0.4001193,0.39997196,0.35154825
0.35154825,0.36199093,0.3262712,0.36759257,0.33702713,0.4251268,0.42523336,0.37067395
0.37067395,0.3466063,0.32966104,0.36388892,0.35463178,0.45615458,0.45610833,0.3697632
0.3697632,0.37194568,0.3355932,0.38611114,0.35379356,0.43925142,0.4390335,0.3387978
0.3387978,0.37013572,0.33474573,0.35555553,0.32529068,0.45939636,0.459383,0.36156648
0.36156648,0.3475113,0.32711866,0.35925925,0.34624863,0.44202995,0.44184017,0.36156648
0.36156648,0.35022622,0.32372883,0.3703704,0.34624863,0.4522183,0.452132,0.3506375
0.3506375,0.3475113,0.31525424,0.36759257,0.3361889,0.45731235,0.45727777,0.38615662
0.38615662,0.3556561,0.34745762,0.37314814,0.3688832,0.43948293,0.4392674,0.38615662
0.38615662,0.3791855,0.34745762,0.38518518,0.3688832,0.43809366,0.43786407,0.40163934
0.40163934,0.36651582,0.36271188,0.3888889,0.38313454,0.4531443,0.45306754,0.41985428
0.41985428,0.39185518,0.37796608,0.41388887,0.39990085,0.46333265,0.46335912,0.42714024
0.42714024,0.42081445,0.3838983,0.43703705,0.40660745,0.44550323,0.44534874,0.4307832
0.4307832,0.4226244,0.3855932,0.44074076,0.4099607,0.45430207,0.45423698,0.4162113
0.4162113,0.41809952,0.3813559,0.42685187,0.39654762,0.4531443,0.45306754,0.4335155
0.4335155,0.4190045,0.38813558,0.44259262,0.41247565,0.4566176,0.4565761,0.4335155
0.4335155,0.42443436,0.38813558,0.44629627,0.41247565,0.45939636,0.459383,0.4298725
0.4298725,0.42624432,0.38644066,0.44166666,0.4091223,0.48324585,0.48300695,0.43897998
0.43897998,0.42805427,0.3983051,0.44814813,0.41750556,0.4677322,0.46780348,0.44535518
0.44535518,0.438914,0.39915255,0.45555556,0.4233737,0.48810863,0.48791885,0.4471767
0.4471767,0.43981898,0.40084746,0.46018517,0.42505038,0.48208833,0.4818375,0.43806922
0.43806922,0.42895925,0.40254238,0.4527778,0.4166671,0.46518493,0.46523046,0.43442625
0.43442625,0.43167418,0.39322034,0.4490741,0.41331398,0.474447,0.4745865,0.4362477
0.4362477,0.4352941,0.39491525,0.44444442,0.41499054,0.45731235,0.45727777,0.4362477
0.4362477,0.42805427,0.39152542,0.43148148,0.41499054,0.4582386,0.45821333,0.44353372
0.44353372,0.4352941,0.39745763,0.4537037,0.42169726,0.46495342,0.46499658,0.44262296
0.44262296,0.4425339,0.41186443,0.46111113,0.42085892,0.46587968,0.46593213,0.44262296
0.44262296,0.43710405,0.40338984,0.45740741,0.42085892,0.47930956,0.4790306,0.4553734
0.4553734,0.4352941,0.4084746,0.45925927,0.43259525,0.473984,0.4741187,0.4553734
0.4553734,0.44615382,0.41101697,0.47037035,0.43259525,0.47491026,0.47505426,0.45992714
0.45992714,0.45339364,0.41355935,0.46481484,0.43678677,0.4642589,0.4642949,0.46630234
0.46630234,0.45701355,0.41864404,0.47777778,0.4426549,0.46032238,0.46031857,0.45810562
0.45810562,0.45701355,0.41779658,0.47037035,0.4351101,0.46379566,0.46382713,0.43806922
0.43806922,0.43981898,0.4,0.44629627,0.4166671,0.49783373,0.4977429,0.44444442
0.44444442,0.43710405,0.41186443,0.44537038,0.42253548,0.5075588,0.5075667,0.44262296
0.44262296,0.4425339,0.40169492,0.45555556,0.42085892,0.50663257,0.50663114,0.43989068
0.43989068,0.43710405,0.39745763,0.45185184,0.41834378,0.50616956,0.5061631,0.43989068
0.43989068,0.4343891,0.3940678,0.4583333,0.41834378,0.50616956,0.5061631,0.45901638
0.45901638,0.438914,0.41186443,0.46018517,0.4359486,0.49667597,0.4965732,0.45810562
0.45810562,0.45158368,0.4144068,0.47592592,0.4351101,0.49436045,0.49423432,0.45810562
0.45810562,0.45248866,0.41101697,0.47685188,0.4351101,0.49436045,0.49423432,0.48360658
0.48360658,0.44977373,0.43728814,0.47314817,0.45858294,0.50640106,0.50639725,0.5018215
0.5018215,0.478733,0.46525422,0.50277776,0.47534943,0.5145054,0.5145836,0.49089253
0.49089253,0.49683255,0.46101692,0.50648147,0.46528953,0.50408554,0.5040581,0.49817848
0.49817848,0.49683255,0.4525424,0.50185186,0.47199607,0.5050118,0.5049937,0.4918033
0.4918033,0.4751131,0.4423729,0.4990741,0.4661278,0.5117266,0.5117769,0.5018215
0.5018215,0.49230766,0.4542373,0.51574075,0.47534943,0.5145054,0.5145836,0.4918033
0.4918033,0.49321264,0.45084748,0.51111114,0.4661278,0.52770376,0.5274482,0.49089253
0.49089253,0.4950226,0.45169494,0.5037037,0.46528953,0.5406704,0.5405469,0.48998177
0.48998177,0.4868778,0.44576272,0.5,0.46445125,0.5575738,0.5576217,0.46265936
0.46265936,0.4751131,0.43220338,0.4685185,0.43930185,0.57795024,0.5777371,0.4881603
0.4881603,0.45791852,0.45593223,0.4666667,0.46277446,0.56938267,0.5695505,0.49362475
0.49362475,0.4868778,0.4440678,0.4953704,0.4678045,0.5677619,0.5679133,0.48998177
0.48998177,0.478733,0.44067797,0.48703706,0.46445125,0.55641603,0.55645204,0.48998177
0.48998177,0.48416287,0.44067797,0.5092593,0.46445125,0.55641603,0.55645204,0.45901638
0.45901638,0.48416287,0.44322035,0.47500002,0.4359486,0.56289935,0.5630014,0.46265936
0.46265936,0.46425337,0.4279661,0.47777778,0.43930185,0.54692245,0.5468621,0.46174866
0.46174866,0.45339364,0.42203388,0.47037035,0.43846333,0.55641603,0.55645204,0.45992714
0.45992714,0.44796377,0.4144068,0.4722222,0.43678677,0.5619731,0.56206584,0.46265936
0.46265936,0.44615382,0.4237288,0.47037035,0.43930185,0.5735507,0.573293,0.46265936
0.46265936,0.45972848,0.42288134,0.47500002,0.43930185,0.5705404,0.5707202,0.4608379
0.4608379,0.46425337,0.42288134,0.47777778,0.43762517,0.55734205,0.5573876,0.45173043
0.45173043,0.45339364,0.42033896,0.47037035,0.429242,0.5538688,0.55387926,0.45992714
0.45992714,0.45339364,0.41779658,0.47407407,0.43678677,0.56336236,0.5634692,0.45992714
0.45992714,0.45701355,0.41525427,0.47500002,0.43678677,0.5698459,0.5700183,0.46994537
0.46994537,0.44977373,0.4254237,0.47407407,0.44600827,0.58049726,0.5803101,0.46265936
0.46265936,0.45339364,0.4194915,0.47592592,0.43930185,0.5760977,0.575866,0.46812385
0.46812385,0.45339364,0.42033896,0.47777778,0.4443317,0.57841325,0.5782049,0.4608379
0.4608379,0.45701355,0.42203388,0.47962964,0.43762517,0.57285595,0.5725913,0.4608379
0.4608379,0.45972848,0.42203388,0.4722222,0.43762517,0.59207463,0.59200525,0.45992714
0.45992714,0.44796377,0.4144068,0.4712963,0.43678677,0.61522985,0.6153953,0.44808745
0.44808745,0.45429862,0.4127119,0.46296299,0.42588866,0.6258812,0.6256869,0.428051
0.428051,0.44072396,0.4,0.44351852,0.40744567,0.63722706,0.63714814,0.44262296
0.44262296,0.4235294,0.41355935,0.44722223,0.42085892,0.6397741,0.63972116,0.4535519
0.4535519,0.438914,0.40677968,0.45925927,0.43091863,0.64903617,0.6490772,0.43989068
0.43989068,0.45339364,0.4194915,0.4537037,0.41834378,0.6448684,0.64486694,0.4162113
0.4162113,0.42081445,0.39152542,0.425,0.39654762,0.6536672,0.6537552,0.43533695
0.43533695,0.42081445,0.39745763,0.44444442,0.4141522,0.6400056,0.63995504,0.45719492
0.45719492,0.438914,0.4101695,0.46203703,0.4342718,0.65204644,0.65211797,0.46630234
0.46630234,0.45158368,0.41864404,0.46296299,0.4426549,0.64278436,0.6427617,0.46357012
0.46357012,0.4624434,0.42118642,0.47314817,0.44014,0.6363008,0.6362126,0.44808745
0.44808745,0.44977373,0.41101697,0.4666667,0.42588866,0.6383848,0.6383176,0.43989068
0.43989068,0.43167418,0.40338984,0.4527778,0.41834378,0.64625764,0.6462703,0.43169397
0.43169397,0.4343891,0.40169492,0.45,0.41079897,0.6395426,0.63948727,0.42440802
0.42440802,0.4352941,0.3957627,0.4398148,0.40409243,0.64324737,0.6432297,0.41347903
0.41347903,0.42081445,0.38644066,0.43148148,0.39403266,0.6397741,0.63972116,0.4225865
0.4225865,0.3909502,0.38728812,0.41388887,0.40241587,0.6437106,0.6436975,0.44808745
0.44808745,0.42443436,0.40169492,0.44444442,0.42588866,0.64301586,0.6429956,0.4307832
0.4307832,0.43167418,0.4,0.4490741,0.4099607,0.6455629,0.6455686,0.44444442
0.44444442,0.42533934,0.40338984,0.44814813,0.42253548,0.6499624,0.65001273,0.4499089
0.4499089,0.44796377,0.41101697,0.46296299,0.42756534,0.6476469,0.64767385,0.4553734
0.4553734,0.45158368,0.41694918,0.4712963,0.43259525,0.64023733,0.64018893,0.46265936
0.46265936,0.45701355,0.42118642,0.47407407,0.43930185,0.61546135,0.6156292,0.4690346
0.4690346,0.45701355,0.4237288,0.47962964,0.44517004,0.58836985,0.5882628,0.47723132
0.47723132,0.46787328,0.4398305,0.49074072,0.45271486,0.56938267,0.5695505,0.46630234
0.46630234,0.478733,0.43559322,0.47777778,0.4426549,0.5399759,0.539845,0.46265936
0.46265936,0.47149318,0.43220338,0.47777778,0.43930185,0.51357913,0.51364803,0.46265936
0.46265936,0.45701355,0.41694918,0.47870368,0.43930185,0.5091796,0.5092039,0.45173043
0.45173043,0.4624434,0.42118642,0.47037035,0.429242,0.5360396,0.53586864,0.46539164
0.46539164,0.44615382,0.41864404,0.45740741,0.4418167,0.5703089,0.5704863,0.46448088
0.46448088,0.45972848,0.4237288,0.47777778,0.4409784,0.53789186,0.53774,0.4690346
0.4690346,0.4669683,0.42711863,0.47962964,0.44517004,0.5399759,0.539845,0.49271405
0.49271405,0.46968323,0.44576272,0.49259257,0.4669662,0.50038075,0.50031567,0.5027322
0.5027322,0.49321264,0.46271184,0.5148148,0.47618777,0.49852824,0.49844456,0.5027322
0.5027322,0.49683255,0.4525424,0.5222222,0.47618777,0.49852824,0.49844456,0.4918033
0.4918033,0.49321264,0.45084748,0.5101852,0.4661278,0.5059378,0.50592923,0.5027322
0.5027322,0.4823529,0.45593223,0.5074074,0.47618777,0.4999175,0.4998479,0.5027322
0.5027322,0.50407237,0.46440676,0.5138889,0.47618777,0.49065566,0.49049187,0.50728595
0.50728595,0.48597282,0.46271184,0.51111114,0.48037934,0.49042392,0.49025798,0.5173042
0.5173042,0.50045246,0.46610168,0.5185185,0.48960072,0.47954106,0.4792645,0.51548266
0.51548266,0.51583713,0.47033897,0.53333336,0.48792404,0.48671913,0.48651552,0.5428051
0.5428051,0.5113122,0.48983052,0.537037,0.51307374,0.45708084,0.4570439,0.53734064
0.53734064,0.5366516,0.48983052,0.5472222,0.50804365,0.4411037,0.44090462,0.5282332
0.5282332,0.5321267,0.5161017,0.537037,0.5024928,0.42072725,0.42078924,0.5428051
0.5428051,0.522172,0.49915257,0.5472222,0.51594967,0.43022084,0.43037915,0.5409836
0.5409836,0.5149321,0.4881356,0.53981483,0.51426744,0.45129204,0.45119643,0.5464481
0.5464481,0.5239819,0.49322036,0.5407407,0.5193139,0.48023582,0.47996616,0.5336976
0.5336976,0.52760184,0.48474577,0.54814816,0.5075391,0.4876454,0.48745108,0.53187615
0.53187615,0.5149321,0.4838983,0.5407407,0.505857,0.48255134,0.4823053,0.5282332
0.5282332,0.5167421,0.48305085,0.5416667,0.5024928,0.50478005,0.5047598,0.52914387
0.52914387,0.52760184,0.48135594,0.5425926,0.50333387,0.49644446,0.49633932,0.52914387
0.52914387,0.5294118,0.4838983,0.5453704,0.50333387,0.48695087,0.4867494,0.52914387
0.52914387,0.522172,0.47966102,0.54444444,0.50333387,0.48741388,0.4872172,0.52914387
0.52914387,0.52669686,0.48305085,0.5462963,0.50333387,0.5057063,0.50569534,0.5109289
0.5109289,0.5113122,0.46864405,0.5148148,0.48651242,0.4839406,0.48370862,0.5409836
0.5409836,0.50045246,0.4881356,0.52592593,0.51426744,0.4505973,0.45049453,0.5200364
0.5200364,0.5149321,0.4779661,0.5314815,0.49492323,0.4781518,0.47832894,0.5300546
0.5300546,0.50045246,0.47881356,0.52592593,0.5041749,0.4737525,0.47388482,0.5300546
0.5300546,0.5239819,0.4779661,0.55,0.5041749,0.4737525,0.47388482,0.5300546
0.5300546,0.5239819,0.4779661,0.55,0.5041749,0.4737525,0.47388482,0.54007286
0.54007286,0.5239819,0.48728815,0.54444444,0.51342654,0.502233,0.502187,0.53460836
0.53460836,0.5366516,0.4923729,0.55185187,0.5083801,0.4932027,0.49306464,0.5355191
0.5355191,0.5285068,0.48983052,0.55185187,0.5092212,0.48834014,0.48815274,0.5355191
0.5355191,0.5294118,0.48305085,0.5555556,0.5092212,0.473984,0.4741187,0.5355191
0.5355191,0.5294118,0.48305085,0.5555556,0.5092212,0.473984,0.4741187,0.5428051
0.5428051,0.5294118,0.49067798,0.5555556,0.51594967,0.47027922,0.47037625,0.53187615
0.53187615,0.5294118,0.4864407,0.53981483,0.505857,0.472363,0.4724815,0.5364299
0.5364299,0.5248869,0.4838983,0.5416667,0.5100622,0.44365072,0.44347763,0.54371583
0.54371583,0.5411765,0.5042373,0.5638889,0.5167907,0.38668942,0.38640547,0.5428051
0.5428051,0.53484166,0.50338984,0.5564815,0.51594967,0.36932302,0.36933064,0.54553735
0.54553735,0.54751134,0.50338984,0.5601852,0.51847285,0.3901627,0.38991404,0.54553735
0.54553735,0.54751134,0.5,0.5537037,0.51847285,0.38367915,0.3838327,0.5446266
0.5446266,0.54389143,0.5,0.56203705,0.51763195,0.37974286,0.37985635,0.5355191
0.5355191,0.5330317,0.48898306,0.5462963,0.5092212,0.37418556,0.37424278,0.5464481
0.5464481,0.53484166,0.49322036,0.5537037,0.5193139,0.38159537,0.38172746,0.55100185
0.55100185,0.5402715,0.49745765,0.5638889,0.5235193,0.3980353,0.39786673,0.55919856
0.55919856,0.5457014,0.50508475,0.5712963,0.5310887,0.39896154,0.39880228,0.57650274
0.57650274,0.55475116,0.5211865,0.57685184,0.5470689,0.40451884,0.40441608,0.59836066
0.59836066,0.5701358,0.5508474,0.59074074,0.56725436,0.41146517,0.41143298,0.6083789
0.6083789,0.6018099,0.55423725,0.6018518,0.57650596,0.41354918,0.41353822,0.59016395
0.59016395,0.6018099,0.5508474,0.60648143,0.55968475,0.4059081,0.40581942,0.58287793
0.58287793,0.57104075,0.531356,0.5842593,0.5529562,0.39502525,0.39482594,0.59016395
0.59016395,0.5656109,0.5372882,0.5925926,0.55968475,0.4001193,0.39997196,0.5892532
0.5892532,0.58642536,0.53644073,0.60648143,0.55884373,0.37094402,0.3709681,0.5974499
0.5974499,0.5737557,0.54237294,0.6,0.5664133,0.3848369,0.38500214,0.59380686
0.59380686,0.5945701,0.54406774,0.61018515,0.5630491,0.3883102,0.38804293,0.6147541
0.6147541,0.58733034,0.5576271,0.61481476,0.58239347,0.3788166,0.3789208,0.6147541
0.6147541,0.61628956,0.5762712,0.6222222,0.58239347,0.3570509,0.35693407,0.59016395
0.59016395,0.6081448,0.5567796,0.61111116,0.55968475,0.3565879,0.35646605,0.59016395
0.59016395,0.58371043,0.53389835,0.61111116,0.55968475,0.3565879,0.35646605,0.59653914
0.59653914,0.58371043,0.540678,0.61018515,0.5655724,0.34987283,0.34968305,0.5956284
0.5956284,0.5900453,0.53983057,0.61203706,0.5647312,0.3570509,0.35693407,0.59380686
0.59380686,0.58914024,0.53983057,0.61111116,0.5630491,0.36029267,0.3602085,0.5892532
0.5892532,0.58733034,0.5389831,0.60370374,0.55884373,0.3609872,0.36091042,0.58287793
0.58287793,0.58914024,0.5389831,0.6018518,0.5529562,0.3825214,0.38266325,0.575592
0.575592,0.5764706,0.53220344,0.5944444,0.5462278,0.368397,0.3683951,0.568306
0.568306,0.56651586,0.51779664,0.5888889,0.53949934,0.38367915,0.3838327,0.564663
0.564663,0.55837107,0.5186441,0.58055556,0.5361351,0.38923645,0.38897848,0.58652097
0.58652097,0.56742084,0.53389835,0.5944444,0.55632055,0.38692093,0.3866396,0.568306
0.568306,0.5692308,0.5305085,0.5888889,0.53949934,0.3899312,0.38968015,0.59016395
0.59016395,0.57466066,0.54999995,0.6,0.55968475,0.3748803,0.37494445,0.5910747
0.5910747,0.5909502,0.54406774,0.60555553,0.56052583,0.37534332,0.37541223,0.5883424
0.5883424,0.57918555,0.53813565,0.60370374,0.5580027,0.3804376,0.380558,0.5883424
0.5883424,0.5819005,0.53389835,0.60277784,0.5580027,0.36376595,0.36371708,0.6001822
0.6001822,0.58371043,0.5432203,0.61018515,0.5689366,0.35982943,0.35974073,0.6020037
0.6020037,0.59547514,0.54576266,0.6194445,0.57061857,0.3630712,0.3630154,0.5928962
0.5928962,0.59638005,0.5474576,0.61296296,0.56220794,0.37650108,0.37658167,0.5974499
0.5974499,0.59547514,0.5508474,0.6175926,0.5664133,0.3880787,0.38780904,0.59653914
0.59653914,0.58733034,0.540678,0.61388886,0.5655724,0.39687753,0.39669728,0.5892532
0.5892532,0.58371043,0.5347458,0.6,0.55884373,0.396183,0.39599562,0.5883424
0.5883424,0.5936652,0.5432203,0.60925925,0.5580027,0.39224648,0.39201927,0.5883424
0.5883424,0.5819005,0.53220344,0.60925925,0.5580027,0.39224648,0.39201927,0.57923496
0.57923496,0.5918552,0.54576266,0.6,0.5495921,0.41401243,0.414006,0.5910747
0.5910747,0.58914024,0.5389831,0.60370374,0.56052583,0.43763041,0.43739605,0.59016395
0.59016395,0.5909502,0.540678,0.6018518,0.55968475,0.42049575,0.4205551,0.59016395
0.59016395,0.57466066,0.5347458,0.6018518,0.55968475,0.42466378,0.42476535,0.58652097
0.58652097,0.57466066,0.5330509,0.6018518,0.55632055,0.42095876,0.42102313,0.5974499
0.5974499,0.58733034,0.5415255,0.60833335,0.5664133,0.43438888,0.4341216,0.5992714
0.5992714,0.5936652,0.54406774,0.6175926,0.5680953,0.41841173,0.41845012,0.5883424
0.5883424,0.5909502,0.5415255,0.60833335,0.5580027,0.4151702,0.41517544,0.58469945
0.58469945,0.5909502,0.5432203,0.60462964,0.55463845,0.4158647,0.4158771,0.5856102
0.5856102,0.5819005,0.5372882,0.60462964,0.5554796,0.38599467,0.3857038,0.58743167
0.58743167,0.5773756,0.53389835,0.60462964,0.55716157,0.39873004,0.3985684,0.58196723
0.58196723,0.5728507,0.53389835,0.6,0.5521153,0.41401243,0.414006,0.58469945
0.58469945,0.5800905,0.5355933,0.60277784,0.55463845,0.40197182,0.40184307,0.58743167
0.58743167,0.5855204,0.5355933,0.60370374,0.55716157,0.4091499,0.4090941,0.58469945
0.58469945,0.5764706,0.531356,0.5972222,0.55463845,0.421422,0.4214909,0.59198546
0.59198546,0.58642536,0.5389831,0.60370374,0.56136686,0.41887498,0.4189179,0.59016395
0.59016395,0.59276015,0.54237294,0.60740745,0.55968475,0.4158647,0.4158771,0.59016395
0.59016395,0.58914024,0.54576266,0.60740745,0.55968475,0.41725397,0.41728067,0.59016395
0.59016395,0.58371043,0.53389835,0.61111116,0.55968475,0.41725397,0.41728067,0.5974499
0.5974499,0.5909502,0.54406774,0.60925925,0.5664133,0.40451884,0.40441608,0.5956284
0.5956284,0.5945701,0.54406774,0.6157408,0.5647312,0.39896154,0.39880228,0.58652097
0.58652097,0.5846154,0.540678,0.6018518,0.55632055,0.3959515,0.39576173,0.59653914
0.59653914,0.5900453,0.54237294,0.61388886,0.5655724,0.39710903,0.39693117,0.5947176
0.5947176,0.59276015,0.5432203,0.61388886,0.56389016,0.3982668,0.3981006,0.58652097
0.58652097,0.5945701,0.54406774,0.60740745,0.55632055,0.39849854,0.3983345,0.59016395
0.59016395,0.5764706,0.5355933,0.60370374,0.55968475,0.39780378,0.39763284,0.5910747
0.5910747,0.5945701,0.54576266,0.60925925,0.56052583,0.37765884,0.3777511,0.5892532
0.5892532,0.58280545,0.5347458,0.60648143,0.55884373,0.37742734,0.37751722,0.5892532
0.5892532,0.58280545,0.5330509,0.61018515,0.55884373,0.37742734,0.37751722,0.61293256
0.61293256,0.6018099,0.5855932,0.6259259,0.58071136,0.36584973,0.36582232,0.61293256
0.61293256,0.60633487,0.5550847,0.6342592,0.58071136,0.36584973,0.36582232,0.61293256
0.61293256,0.60633487,0.56440675,0.6268518,0.58071136,0.37511182,0.37517834,0.6138433
0.6138433,0.61628956,0.5694915,0.6287037,0.58155245,0.38066912,0.3807919,0.6138433
0.6138433,0.60904974,0.5576271,0.6296296,0.5902096,0.3883102,0.38804293,0.6074681
0.6074681,0.5900453,0.55423725,0.6157408,0.5842684,0.3980353,0.39786673,0.6120218
0.6120218,0.59909505,0.55847454,0.6240741,0.58851206,0.4059081,0.40581942,0.62386155
0.62386155,0.6036199,0.5669491,0.6287037,0.59954584,0.4059081,0.40581942,0.6357013
0.6357013,0.6144796,0.5779661,0.64259255,0.61057955,0.41215992,0.4121349,0.6357013
0.6357013,0.62895924,0.5762712,0.6574074,0.61057955,0.41215992,0.4121349,0.62386155
0.62386155,0.638009,0.5864407,0.64351857,0.59954584,0.41910648,0.41915178,0.62204003
0.62204003,0.61628956,0.5762712,0.6324074,0.5978485,0.42767382,0.42780614,0.6120218
0.6120218,0.6018099,0.5610169,0.6287037,0.58851206,0.43392563,0.43365383,0.6193079
0.6193079,0.61538464,0.5694915,0.63888884,0.59530216,0.43415713,0.43388772,0.6265938
0.6265938,0.6018099,0.5677966,0.6287037,0.60209215,0.43323112,0.43295193,0.6138433
0.6138433,0.61990947,0.5677966,0.6342592,0.5902096,0.4408722,0.44067073,0.6102004
0.6102004,0.6036199,0.56440675,0.6296296,0.5868146,0.4429562,0.44277596,0.6102004
0.6102004,0.61628956,0.5669491,0.6296296,0.5868146,0.4464295,0.4462843,0.5892532
0.5892532,0.5945701,0.55593216,0.61018515,0.5672934,0.46541667,0.46546435,0.58287793
0.58287793,0.5936652,0.5432203,0.6009259,0.5613522,0.4663427,0.4663999,0.5500911
0.5500911,0.5764706,0.5305085,0.5703704,0.53079724,0.4686582,0.46873903,0.53187615
0.53187615,0.54389143,0.5016949,0.55185187,0.5138222,0.47120523,0.4713118,0.568306
0.568306,0.5257919,0.51525426,0.54444444,0.54777205,0.47328925,0.47341704,0.58287793
0.58287793,0.57828057,0.5330509,0.5925926,0.5613522,0.46958447,0.4696746,0.58287793
0.58287793,0.58914024,0.5389831,0.5925926,0.5613522,0.47560477,0.47575593,0.60928965
0.60928965,0.5728507,0.55169487,0.58148146,0.58596593,0.48162508,0.48136973,0.6102004
0.6102004,0.6036199,0.55593216,0.6305555,0.5868146,0.46703744,0.46710157,0.62386155
0.62386155,0.5900453,0.5677966,0.6166667,0.59954584,0.44596624,0.44581652,0.632969
0.632969,0.6117647,0.579661,0.63981485,0.60803336,0.4505973,0.45049453,0.6338798
0.6338798,0.638009,0.6008475,0.6537037,0.6088822,0.45916462,0.45914888,0.6338798
0.6338798,0.6271493,0.57457626,0.6555556,0.6088822,0.45916462,0.45914888,0.6484517
0.6484517,0.6271493,0.5966102,0.6546296,0.622462,0.45175505,0.4516642,0.6484517
0.6484517,0.6416289,0.5881356,0.67037034,0.622462,0.45175505,0.4516642,0.6484517
0.6484517,0.6416289,0.5881356,0.67037034,0.622462,0.45175505,0.4516642,0.6484517
0.6484517,0.6416289,0.5881356,0.67037034,0.622462,0.45175505,0.4516642,0.6484517
0.6484517,0.6416289,0.5881356,0.67037034,0.622462,0.45175505,0.4516642,0.6484517
0.6484517,0.6416289,0.5881356,0.67037034,0.622462,0.45175505,0.4516642,0.6593807
0.6593807,0.6742081,0.65084743,0.66851854,0.63264716,0.4158647,0.4158771,0.6648452
0.6648452,0.65610856,0.61186445,0.67499995,0.63773966,0.42211652,0.42219257,0.6530055
0.6530055,0.64524883,0.60169494,0.67037034,0.62670577,0.41655946,0.416579,0.6457195
0.6457195,0.6533937,0.59915257,0.66481483,0.61991584,0.4248953,0.42499948,0.64480877
0.64480877,0.64615387,0.5923729,0.66481483,0.6190671,0.43299937,0.43271804,0.643898
0.643898,0.63981897,0.59152544,0.66481483,0.6182184,0.4427247,0.44254208,0.6630237
0.6630237,0.6371041,0.60169494,0.6657407,0.6360421,0.43994594,0.43973517,0.67030966
0.67030966,0.65610856,0.61186445,0.6833333,0.64283204,0.4251268,0.42523336,0.6648452
0.6648452,0.65610856,0.6084746,0.66759264,0.63773966,0.41702247,0.4170468,0.6593807
0.6593807,0.6579185,0.60762715,0.67407405,0.63264716,0.38923645,0.38897848,0.6584699
0.6584699,0.65520364,0.60169494,0.67870367,0.6317984,0.4005823,0.40043974,0.6648452
0.6648452,0.6615384,0.61186445,0.6805556,0.63773966,0.3943305,0.39412427,0.6566484
0.6566484,0.6633484,0.6084746,0.67777777,0.6301009,0.40266633,0.40254474,0.6693989
0.6693989,0.6470588,0.60762715,0.66759264,0.6419834,0.4040556,0.4039483,0.6803279
0.6803279,0.6705882,0.61779666,0.69629633,0.6521683,0.39502525,0.39482594,0.67941713
0.67941713,0.6733032,0.6228814,0.69722223,0.6513195,0.38946795,0.38921237,0.68123865
0.68123865,0.67239815,0.6186441,0.6944444,0.65301704,0.39479375,0.39459205,0.68123865
0.68123865,0.66515833,0.6186441,0.6925926,0.65301704,0.39942455,0.39927006,0.67941713
0.67941713,0.6742081,0.62033904,0.69722223,0.6513195,0.38692093,0.3866396,0.6757741
0.6757741,0.677828,0.62203395,0.69814813,0.64792454,0.39664602,0.3964634,0.6593807
0.6593807,0.66244346,0.61186445,0.67870367,0.63264716,0.39641452,0.3962295,0.68123865
0.68123865,0.6506787,0.6186441,0.6796297,0.65301704,0.39224648,0.39201927,0.68123865
0.68123865,0.6742081,0.6254238,0.70277774,0.65301704,0.39757228,0.39739895,0.6857923
0.6857923,0.677828,0.6228814,0.70000005,0.6572608,0.38275313,0.38289714,0.68306005
0.68306005,0.6742081,0.6237289,0.70277774,0.6547146,0.38182688,0.38196135,0.70036435
0.70036435,0.68506783,0.6381357,0.71018517,0.67084074,0.35519838,0.35506272,0.6967213
0.6967213,0.68868774,0.63644075,0.7166667,0.6674458,0.34477878,0.34453726,0.70856106
0.70856106,0.68868774,0.6440679,0.7120371,0.67847955,0.35033584,0.35015082,0.7076503
0.7076503,0.69230765,0.6474576,0.7138889,0.6776309,0.3565879,0.35646605,0.71766853
0.71766853,0.7095023,0.6542373,0.73148143,0.686967,0.342,0.34173036,0.73406196
0.73406196,0.7212669,0.6677966,0.7407408,0.7022444,0.3535776,0.3534255,0.7240437
0.7240437,0.717647,0.6677966,0.7416667,0.69290817,0.35589314,0.3557644,0.726776
0.726776,0.7212669,0.6635593,0.73425925,0.6954545,0.36469197,0.36465263,0.726776
0.726776,0.7230769,0.66525424,0.7407408,0.6954545,0.3589034,0.35880518,0.7167578
0.7167578,0.719457,0.66101694,0.73888886,0.68611836,0.36237645,0.36231375,0.715847
0.715847,0.7140271,0.6576271,0.73333335,0.6852696,0.36446047,0.36441875,0.72131145
0.72131145,0.71131223,0.66101694,0.73888886,0.6903621,0.37001777,0.37003255,0.715847
0.715847,0.70859724,0.659322,0.73703706,0.6852696,0.36816525,0.3681612,0.71948993
0.71948993,0.70859724,0.6644068,0.73796296,0.68866456,0.3848369,0.38500214,0.7112932
0.7112932,0.7031674,0.6533898,0.73333335,0.68102586,0.4093814,0.40932798,0.68123865
0.68123865,0.7131222,0.6550847,0.70370376,0.65301704,0.4158647,0.4158771,0.6593807
0.6593807,0.65248865,0.611017,0.6601852,0.63264716,0.44226146,0.44207406,0.68306005
0.68306005,0.6696833,0.6271187,0.6861111,0.6547146,0.42605305,0.42616892,0.6821494
0.6821494,0.67601806,0.63220346,0.70000005,0.65386593,0.4158647,0.4158771,0.6930783
